nombre_carrera,universidad,tipo_universidad,ciudad,comunidad_autonoma,modalidad,duracion_años,creditos_ects,rama_conocimiento,nota_corte,plazas,idioma,url_info
Grado en Trabajo Social,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Online,4,240,Ciencias de la Salud,9.7,75,Español,https://www.upo.es
Grado en Trabajo Social,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Online,4,240,Ciencias de la Salud,7.8,75,Español,https://www.upct.es
Grado en Trabajo Social,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias de la Salud,9.8,100,Catalán/Español,https://www.upc.edu
Grado en Trabajo Social,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ciencias de la Salud,8.4,80,Español/Inglés,https://www.upm.es
Grado en Trabajo Social,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Online,4,240,Ciencias de la Salud,9.9,70,Valenciano/Español,https://www.upv.es
Grado en Trabajo Social,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias de la Salud,8.3,85,Catalán/Español/Inglés,https://www.upf.edu
Grado en Trabajo Social,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Online,4,240,Ciencias de la Salud,7.9,70,Español/Inglés,https://www.comillas.edu
Grado en Trabajo Social,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ciencias de la Salud,9.9,135,Español/Vasco,https://www.unavarra.es
Grado en Trabajo Social,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ciencias de la Salud,7.8,135,Español,https://www.urjc.es
Grado en Trabajo Social,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Online,4,240,Ciencias de la Salud,7.9,75,Catalán/Español,https://www.urv.cat
Grado en Trabajo Social,Universidad San Jorge,Privada,Zaragoza,Aragón,Online,4,240,Ciencias de la Salud,9.6,75,Español/Inglés,https://www.usj.es
Grado en Trabajo Social,Universidad de A Coruña,Pública,A Coruña,Galicia,Online,4,240,Ciencias de la Salud,7.8,85,Gallego/Español,https://www.udc.es
Grado en Trabajo Social,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Online,4,240,Ciencias de la Salud,7.8,85,Español,https://www.uah.es
Grado en Trabajo Social,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Online,4,240,Ciencias de la Salud,8.6,115,Valenciano/Español,https://www.ua.es
Grado en Trabajo Social,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ciencias de la Salud,9.7,135,Español,https://www.ual.es
Grado en Trabajo Social,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Ciencias de la Salud,9.3,120,Catalán/Español,https://www.ub.edu
Grado en Trabajo Social,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Ciencias de la Salud,8.9,130,Español,https://www.ubu.es
Grado en Trabajo Social,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Ciencias de la Salud,8.0,140,Español,https://www.unican.es
Grado en Trabajo Social,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Ciencias de la Salud,8.2,70,Español,https://www.uclm.es
Grado en Trabajo Social,Universidad de Cádiz,Pública,Cádiz,Andalucía,Online,4,240,Ciencias de la Salud,9.0,60,Español,https://www.uca.es
Grado en Trabajo Social,Universidad de Córdoba,Pública,Córdoba,Andalucía,Online,4,240,Ciencias de la Salud,8.9,95,Español,https://www.uco.es
Grado en Trabajo Social,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Ciencias de la Salud,9.0,80,Español/Inglés,https://www.deusto.es
Grado en Trabajo Social,Universidad de Extremadura,Pública,Badajoz,Extremadura,Online,4,240,Ciencias de la Salud,8.4,75,Español,https://www.unex.es
Grado en Trabajo Social,Universidad de Girona,Pública,Girona,Cataluña,Presencial,4,240,Ciencias de la Salud,9.6,130,Catalán/Español,https://www.udg.edu
Grado en Trabajo Social,Universidad de Granada,Pública,Granada,Andalucía,Online,4,240,Ciencias de la Salud,8.4,90,Español,https://www.ugr.es
Grado en Trabajo Social,Universidad de Huelva,Pública,Huelva,Andalucía,Online,4,240,Ciencias de la Salud,8.2,70,Español,https://www.uhu.es
Grado en Trabajo Social,Universidad de Jaén,Pública,Jaén,Andalucía,Presencial,4,240,Ciencias de la Salud,8.5,105,Español,https://www.ujaen.es
Grado en Trabajo Social,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Ciencias de la Salud,8.3,145,Español,https://www.ull.es
Grado en Trabajo Social,Universidad de La Rioja,Pública,Logroño,La Rioja,Presencial,4,240,Ciencias de la Salud,7.7,150,Español,https://www.unirioja.es
Grado en Trabajo Social,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Online,4,240,Ciencias de la Salud,9.6,125,Español,https://www.ulpgc.es
Grado en Trabajo Social,Universidad de León,Pública,León,Castilla y León,Online,4,240,Ciencias de la Salud,8.8,145,Español,https://www.unileon.es
Grado en Trabajo Social,Universidad de Lleida,Pública,Lleida,Cataluña,Online,4,240,Ciencias de la Salud,7.9,130,Catalán/Español,https://www.udl.es
Grado en Trabajo Social,Universidad de Mondragón,Privada,Mondragón,País Vasco,Presencial,4,240,Ciencias de la Salud,8.5,75,Vasco/Español,https://www.mondragon.edu
Grado en Trabajo Social,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,4,240,Ciencias de la Salud,8.6,95,Español,https://www.um.es
Grado en Trabajo Social,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,4,240,Ciencias de la Salud,8.4,115,Español,https://www.uma.es
Grado en Trabajo Social,Universidad de Navarra,Privada,Pamplona,Navarra,Online,4,240,Ciencias de la Salud,9.8,85,Español/Inglés,https://www.unav.edu
Grado en Trabajo Social,Universidad de Oviedo,Pública,Oviedo,Asturias,Online,4,240,Ciencias de la Salud,8.3,130,Español,https://www.uniovi.es
Grado en Trabajo Social,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,4,240,Ciencias de la Salud,9.6,105,Español,https://www.usal.es
Grado en Trabajo Social,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Online,4,240,Ciencias de la Salud,9.7,140,Gallego/Español,https://www.usc.gal
Grado en Trabajo Social,Universidad de Sevilla,Pública,Sevilla,Andalucía,Online,4,240,Ciencias de la Salud,7.5,95,Español,https://www.us.es
Grado en Trabajo Social,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Online,4,240,Ciencias de la Salud,8.5,105,Valenciano/Español,https://www.uv.es
Grado en Trabajo Social,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Ciencias de la Salud,9.2,120,Español,https://www.uva.es
Grado en Trabajo Social,Universidad de Vigo,Pública,Vigo,Galicia,Online,4,240,Ciencias de la Salud,9.6,110,Gallego/Español,https://www.uvigo.gal
Grado en Trabajo Social,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Ciencias de la Salud,9.5,110,Español,https://www.unizar.es
Grado en Trabajo Social,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Online,4,240,Ciencias de la Salud,9.0,105,Catalán/Español,https://www.uib.es
Grado en Trabajo Social,Universidad del País Vasco,Pública,Bilbao,País Vasco,Online,4,240,Ciencias de la Salud,8.8,125,Vasco/Español,https://www.ehu.eus
Grado en Veterinaria,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,5,300,Ciencias de la Salud,12.5,95,Catalán/Español,https://www.uab.cat
Grado en Veterinaria,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,5,300,Ciencias de la Salud,11.6,135,Español,https://www.uam.es
Grado en Veterinaria,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,5,300,Ciencias de la Salud,10.9,50,Español,https://www.uchceu.es
Grado en Veterinaria,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,5,300,Ciencias de la Salud,10.7,50,Español/Inglés,https://www.uspceu.com
Grado en Veterinaria,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,5,300,Ciencias de la Salud,13.0,75,Español,https://www.ucv.es
Grado en Veterinaria,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,5,300,Ciencias de la Salud,13.1,140,Español,https://www.ucm.es
Grado en Veterinaria,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,5,300,Ciencias de la Salud,12.1,65,Español/Inglés,https://www.ufv.es
Grado en Veterinaria,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,5,300,Ciencias de la Salud,11.3,140,Valenciano/Español,https://www.uji.es
Grado en Veterinaria,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,5,300,Ciencias de la Salud,11.7,75,Español/Inglés,https://www.uloyola.es
Grado en Veterinaria,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,5,300,Ciencias de la Salud,11.2,135,Valenciano/Español,https://www.umh.es
Grado en Veterinaria,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,5,300,Ciencias de la Salud,13.0,125,Español,https://www.urjc.es
Grado en Veterinaria,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,5,300,Ciencias de la Salud,11.5,100,Valenciano/Español,https://www.ua.es
Grado en Veterinaria,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,5,300,Ciencias de la Salud,13.5,125,Catalán/Español,https://www.ub.edu
Grado en Veterinaria,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,5,300,Ciencias de la Salud,12.9,110,Español,https://www.unican.es
Grado en Veterinaria,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,5,300,Ciencias de la Salud,12.6,150,Español,https://www.uclm.es
Grado en Veterinaria,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,5,300,Ciencias de la Salud,10.5,105,Español,https://www.uca.es
Grado en Veterinaria,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,5,300,Ciencias de la Salud,11.6,120,Español,https://www.uco.es
Grado en Veterinaria,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,5,300,Ciencias de la Salud,10.7,50,Español/Inglés,https://www.deusto.es
Grado en Veterinaria,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,5,300,Ciencias de la Salud,12.4,100,Español,https://www.unex.es
Grado en Veterinaria,Universidad de Granada,Pública,Granada,Andalucía,Presencial,5,300,Ciencias de la Salud,12.9,100,Español,https://www.ugr.es
Grado en Veterinaria,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,5,300,Ciencias de la Salud,12.0,85,Español,https://www.ull.es
Grado en Veterinaria,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Presencial,5,300,Ciencias de la Salud,11.2,140,Español,https://www.ulpgc.es
Grado en Veterinaria,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,5,300,Ciencias de la Salud,11.3,120,Español,https://www.um.es
Grado en Veterinaria,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,5,300,Ciencias de la Salud,10.8,85,Español,https://www.uma.es
Grado en Veterinaria,Universidad de Navarra,Privada,Pamplona,Navarra,Presencial,5,300,Ciencias de la Salud,11.4,85,Español/Inglés,https://www.unav.edu
Grado en Veterinaria,Universidad de Oviedo,Pública,Oviedo,Asturias,Presencial,5,300,Ciencias de la Salud,12.8,120,Español,https://www.uniovi.es
Grado en Veterinaria,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,5,300,Ciencias de la Salud,13.1,135,Español,https://www.usal.es
Grado en Veterinaria,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Presencial,5,300,Ciencias de la Salud,10.6,135,Gallego/Español,https://www.usc.gal
Grado en Veterinaria,Universidad de Sevilla,Pública,Sevilla,Andalucía,Presencial,5,300,Ciencias de la Salud,12.0,130,Español,https://www.us.es
Grado en Veterinaria,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,5,300,Ciencias de la Salud,12.1,120,Valenciano/Español,https://www.uv.es
Grado en Veterinaria,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,5,300,Ciencias de la Salud,11.8,150,Español,https://www.uva.es
Grado en Veterinaria,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,5,300,Ciencias de la Salud,12.9,110,Español,https://www.unizar.es
Grado en Veterinaria,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,5,300,Ciencias de la Salud,11.6,140,Vasco/Español,https://www.ehu.eus
Grado en Arquitectura,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,5,300,Ingeniería y Arquitectura,13.2,90,Español,https://www.upct.es
Grado en Arquitectura,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,5,300,Ingeniería y Arquitectura,13.5,100,Catalán/Español,https://www.upc.edu
Grado en Arquitectura,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,5,300,Ingeniería y Arquitectura,13.8,150,Español/Inglés,https://www.upm.es
Grado en Arquitectura,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,5,300,Ingeniería y Arquitectura,12.5,150,Valenciano/Español,https://www.upv.es
Grado en Ciencias e Ingeniería de Datos,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,12.6,60,Español/Inglés,https://www.ie.edu
Grado en Ciencias e Ingeniería de Datos,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.4,70,Español,https://www.uax.es
Grado en Ciencias e Ingeniería de Datos,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.1,80,Catalán/Español,https://www.uab.cat
Grado en Ciencias e Ingeniería de Datos,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,13.9,75,Español,https://www.uam.es
Grado en Ciencias e Ingeniería de Datos,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,13.1,55,Español,https://www.uchceu.es
Grado en Ciencias e Ingeniería de Datos,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.1,65,Español/Inglés,https://www.uspceu.com
Grado en Ciencias e Ingeniería de Datos,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,12.6,130,Español/Inglés,https://www.uc3m.es
Grado en Ciencias e Ingeniería de Datos,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,12.1,45,Español/Inglés,https://www.ucam.edu
Grado en Ciencias e Ingeniería de Datos,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,11.1,60,Español,https://www.ucv.es
Grado en Ciencias e Ingeniería de Datos,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.8,105,Español,https://www.ucm.es
Grado en Ciencias e Ingeniería de Datos,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,13.5,45,Español/Inglés,https://www.ufv.es
Grado en Ciencias e Ingeniería de Datos,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,11.3,80,Español/Inglés,https://www.uic.es
Grado en Ciencias e Ingeniería de Datos,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,11.8,90,Valenciano/Español,https://www.uji.es
Grado en Ciencias e Ingeniería de Datos,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,12.4,80,Español/Inglés,https://www.uloyola.es
Grado en Ciencias e Ingeniería de Datos,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,13.2,110,Valenciano/Español,https://www.umh.es
Grado en Ciencias e Ingeniería de Datos,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,13.3,80,Español/Inglés,https://www.nebrija.es
Grado en Ciencias e Ingeniería de Datos,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.4,130,Español,https://www.upo.es
Grado en Ciencias e Ingeniería de Datos,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,11.9,60,Español,https://www.upct.es
Grado en Ciencias e Ingeniería de Datos,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.4,65,Catalán/Español,https://www.upc.edu
Grado en Ciencias e Ingeniería de Datos,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.8,90,Español/Inglés,https://www.upm.es
Grado en Ciencias e Ingeniería de Datos,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,12.5,100,Valenciano/Español,https://www.upv.es
Grado en Ciencias e Ingeniería de Datos,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.0,70,Catalán/Español/Inglés,https://www.upf.edu
Grado en Ciencias e Ingeniería de Datos,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,12.0,70,Español/Inglés,https://www.comillas.edu
Grado en Ciencias e Ingeniería de Datos,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ingeniería y Arquitectura,12.6,85,Español/Vasco,https://www.unavarra.es
Grado en Ciencias e Ingeniería de Datos,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,12.7,115,Español,https://www.urjc.es
Grado en Ciencias e Ingeniería de Datos,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.2,115,Catalán/Español,https://www.urv.cat
Grado en Ciencias e Ingeniería de Datos,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Ingeniería y Arquitectura,13.2,80,Español/Inglés,https://www.usj.es
Grado en Ciencias e Ingeniería de Datos,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Ingeniería y Arquitectura,12.9,120,Gallego/Español,https://www.udc.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,12.1,105,Español,https://www.uah.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,11.9,105,Valenciano/Español,https://www.ua.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.8,110,Español,https://www.ual.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,13.2,125,Catalán/Español,https://www.ub.edu
Grado en Ciencias e Ingeniería de Datos,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,12.4,125,Español,https://www.ubu.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Ingeniería y Arquitectura,13.4,145,Español,https://www.unican.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Ingeniería y Arquitectura,12.6,110,Español,https://www.uclm.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.6,75,Español,https://www.uca.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,12.2,90,Español,https://www.uco.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Ingeniería y Arquitectura,11.9,65,Español/Inglés,https://www.deusto.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,4,240,Ingeniería y Arquitectura,11.7,150,Español,https://www.unex.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Girona,Pública,Girona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.7,95,Catalán/Español,https://www.udg.edu
Grado en Ciencias e Ingeniería de Datos,Universidad de Granada,Pública,Granada,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.2,95,Español,https://www.ugr.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Huelva,Pública,Huelva,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.5,115,Español,https://www.uhu.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Jaén,Pública,Jaén,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,13.0,130,Español,https://www.ujaen.es
Grado en Ciencias e Ingeniería de Datos,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Ingeniería y Arquitectura,12.3,130,Español,https://www.ull.es
Grado en Ciencias e Ingeniería de Datos,Universidad de La Rioja,Pública,Logroño,La Rioja,Presencial,4,240,Ingeniería y Arquitectura,13.3,95,Español,https://www.unirioja.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Presencial,4,240,Ingeniería y Arquitectura,12.1,100,Español,https://www.ulpgc.es
Grado en Ciencias e Ingeniería de Datos,Universidad de León,Pública,León,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,11.8,145,Español,https://www.unileon.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Lleida,Pública,Lleida,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.1,75,Catalán/Español,https://www.udl.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Mondragón,Privada,Mondragón,País Vasco,Presencial,4,240,Ingeniería y Arquitectura,11.8,40,Vasco/Español,https://www.mondragon.edu
Grado en Ciencias e Ingeniería de Datos,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,11.4,80,Español,https://www.um.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,12.4,115,Español,https://www.uma.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Navarra,Privada,Pamplona,Navarra,Presencial,4,240,Ingeniería y Arquitectura,13.7,40,Español/Inglés,https://www.unav.edu
Grado en Ciencias e Ingeniería de Datos,Universidad de Oviedo,Pública,Oviedo,Asturias,Presencial,4,240,Ingeniería y Arquitectura,11.4,135,Español,https://www.uniovi.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,12.6,65,Español,https://www.usal.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Presencial,4,240,Ingeniería y Arquitectura,13.0,85,Gallego/Español,https://www.usc.gal
Grado en Ciencias e Ingeniería de Datos,Universidad de Sevilla,Pública,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.1,125,Español,https://www.us.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,11.8,85,Valenciano/Español,https://www.uv.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,11.3,90,Español,https://www.uva.es
Grado en Ciencias e Ingeniería de Datos,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Ingeniería y Arquitectura,12.1,145,Gallego/Español,https://www.uvigo.gal
Grado en Ciencias e Ingeniería de Datos,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Ingeniería y Arquitectura,12.4,120,Español,https://www.unizar.es
Grado en Ciencias e Ingeniería de Datos,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Presencial,4,240,Ingeniería y Arquitectura,11.9,115,Catalán/Español,https://www.uib.es
Grado en Ciencias e Ingeniería de Datos,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,4,240,Ingeniería y Arquitectura,12.5,150,Vasco/Español,https://www.ehu.eus
Grado en Diseño Industrial y Desarrollo del Producto,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,12.1,45,Español/Inglés,https://www.ie.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,9.6,30,Español,https://www.uax.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,11.1,55,Catalán/Español,https://www.uab.cat
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,9.5,65,Español,https://www.uam.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,10.6,40,Español,https://www.uchceu.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.6,40,Español/Inglés,https://www.uspceu.com
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.7,85,Español/Inglés,https://www.uc3m.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,9.9,45,Español/Inglés,https://www.ucam.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,11.9,50,Español,https://www.ucv.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.8,50,Español,https://www.ucm.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.2,35,Español/Inglés,https://www.ufv.es
